126.0000	497.0000
152.5000	413.5000
230.5000	331.5000
309.5000	260.5000
432.5000	200.5000
776.5000	249.5000
1034.5000	425.5000
1162.5000	441.5000
1165.5000	614.5000
1034.5000	621.5000
900.5000	691.5000
726.5000	756.5000
501.5000	756.5000
415.5000	771.5000
215.5000	653.5000
161.5000	599.5000
124.5000	521.5000
140.5000	525.5000
