"","body_ratio","head_ratio","snout_ratio","eye_ratio","peduncle_ratio","anal_fin_ratio","pelvic_fin_ratio","eye_height","snout_angle","peduncle_depth_factor","relative_body_length","species"
"Chromis scotti_2",0.444871855847213,0.172051379418992,0.264640723097315,0.560499342304903,0.0248839205988435,0.235080058812855,0.0886335676208769,0.704658990035537,1.25284174047171,14.1277040455955,0.554087729533159,"Chromis_scotti"
"Chromis scotti_4",0.454162413386827,0.218045119402702,0.287360597314129,0.451117593542285,0.0208524928315633,0.234761660198783,0.0560540056508097,0.683359634128317,1.3247789177149,15.2272348332225,0.561355930896735,"Chromis_scotti"
"Chromis scotti_5",0.509387362895321,0.258896270146232,0.378155359506798,0.366551095233463,0.0164452009645442,0.246088671310559,0.0518522524296228,0.65340231031748,1.11626690229532,17.8932422501557,0.5478937043555,"Chromis_scotti"
"Chromis ternatensis_2",0.565010609007098,0.186607065325084,0.468390980471952,0.539402381220557,0.0274530366425303,0.260636102212733,0.102493360728489,0.59699224761054,1.15570567462807,11.515010663607,0.546388827569029,"Chromis_ternatensis"
"Chromis ternatensis_6",0.507456869860334,0.189442561366662,0.43867823125344,0.521817244447593,0.0276002964690876,0.234038131051289,0.0699627021793905,0.541282444505129,1.15371846679459,10.4556503597866,0.556809581639986,"Chromis_ternatensis"
"Chromis tingting_3",0.50480809863506,0.200970939406304,0.249716558938067,0.636191438762323,0.0190966457029024,0.206161309867672,0.048636772238842,0.715369887715591,1.31699702633065,14.9976942975888,0.537282753636847,"Chromis_tingting"
"Chromis tingting_6",0.545772674819593,0.235793346311188,0.362190606603091,0.60051301612725,0.012591679877264,0.264032358416509,0.0402615648089654,0.627913103697633,1.19491875330217,20.1076513562174,0.53431485417449,"Chromis_tingting"
"Chromis vanbebberae_2",0.527008299989693,0.225108383944676,0.394468669244121,0.541969470110439,0.0144978087827523,0.267074008153012,0.0501287320512921,0.628127104140058,1.13879820403909,19.4880857122348,0.540098185057623,"Chromis_vanbebberae"
"Chromis verater_3",0.534056198558913,0.151304448677397,0.388498910413228,0.467658404580249,0.0150655671957878,0.277977581561227,0.0801023449566552,0.584850796323363,1.26212162209525,18.4742837571753,0.529299824440324,"Chromis_verater"
"Chromis verater_6",0.551322654843102,0.196159567197153,0.463679596080754,0.431321270272147,0.012177191855944,0.261606025931403,0.0483977754364674,0.65974326416944,1.2018302832177,24.4153369204141,0.527745969860297,"Chromis_verater"
"Chromis verater_fb1",0.698396825451916,0.248489050833578,0.498588513119477,0.370642073009819,0.0101937108729325,0.298603671668529,0.0212014311088341,0.600760658782206,1.1561322461664,26.4356717458846,0.520123236950869,"Chromis_verater"
"Chromis verater_marinelifephotography3",0.535048150218823,0.156219785564258,0.406449540678734,0.21026709359262,0.0109233269138862,0.297642452420721,0.0221994597767605,0.76016743694485,1.30276361883487,22.7761960909496,0.523895937065986,"Chromis_verater"
"Chromis viridis_142806059",0.461315834274767,0.204213591091844,0.521004873338928,0.277115508984881,0.0313070145730193,0.173961949597632,0.0566418561672584,0.751165730983337,1.14062695990206,9.86776572913925,0.572232108186886,"Chromis_viridis"
"Chromis viridis_146547851",0.410744380613845,0.168528080554457,0.577626736369837,0.225397266742004,0.0320202100816074,0.165948614291572,0.0688677641984194,0.793981747473121,1.24662032331495,10.2169543098538,0.576709930427963,"Chromis_viridis"
"Chromis viridis_146547853",0.457857124558729,0.189898052923509,0.539233198933192,0.192830598990319,0.0325492863740059,0.193272357255935,0.0602792630623659,0.729393480842395,1.25087604691184,10.9013099298988,0.570528032325312,"Chromis_viridis"
"Chromis viridis_148500346",0.479457070201827,0.218065454043069,0.643585649998532,0.182881125304761,0.0299092889626435,0.21134714851336,0.0670522715785853,0.640360589670277,1.19535093366549,9.93980630055107,0.572525138610432,"Chromis_viridis"
"Chromis viridis_154942349",0.439129438560503,0.184835997087152,0.573330462689563,0.239407230551473,0.0252809502242002,0.191545110450816,0.056029412488678,0.768787437249107,1.23312303111852,11.8146227742981,0.566711670383307,"Chromis_viridis"
"Chromis weberi_1",0.424608140073801,0.184190836044339,0.43117294874837,0.415195555326238,0.0297948891768871,0.187651518793152,0.0611460290572008,0.712943156175619,1.18950476759821,11.9927229781572,0.562130246628917,"Chromis_weberi"
"Chromis weberi_143604462",0.452320552971385,0.200232707147538,0.538551333901549,0.233949503260161,0.0247653441588148,0.205130706421792,0.0588565902338887,0.804331424591536,1.09945661286632,12.9306027889246,0.564074817190102,"Chromis_weberi"
"Chromis weberi_2",0.413873849530191,0.171151516594161,0.297986516737435,0.466790524461635,0.0274898326831192,0.168792042820815,0.0421982731965666,0.824563180806445,1.12594621527309,12.1530962178765,0.557787532166166,"Chromis_weberi"
"Chromis woodsi_1",0.538812489201069,0.181070396013659,0.246429287306905,0.651950599328257,0.0170980058830838,0.236509653888938,0.0470415229602771,0.742948444423171,1.27140032102611,14.8974123059547,0.528947993633446,"Chromis_woodsi"
"Chromis xanthochira_1",0.548183540733387,0.228039143524261,0.489215269570902,0.408003520540232,0.0312831214645893,0.216731480728855,0.100389703209826,0.595569241002664,1.09359449564261,11.1825255234457,0.553960803845731,"Chromis_xanthochira"
"Chromis xanthochira_7",0.469087837470747,0.214376613519609,0.488268227581452,0.407294499850882,0.0328414864730789,0.18947050085634,0.0574031556058528,0.551987703128893,1.13805366583705,10.8950683443843,0.566784782045845,"Chromis_xanthochira"
"Chromis xanthopterygia_2",0.40779679278783,0.163989602348218,0.357210099143338,0.479343376234336,0.0279614944364715,0.197976795681035,0.0419002156178134,0.804773963999977,1.16151032418423,12.5981587276104,0.559711627954542,"Chromis_xanthopterygia"
"Chromis xanthopterygia_3",0.439449864702108,0.182858838092153,0.350011644127001,0.444287744460797,0.0253804899595675,0.201770765599033,0.0378798426343046,0.759319649289593,1.16849376580457,13.3739195034433,0.552693933514127,"Chromis_xanthopterygia"
"Chromis xanthura_1",0.419838608603312,0.148399759173526,0.448916907093851,0.4446347015525,0.0282880869606026,0.21697599335385,0.0528062996807972,0.805814170486173,1.12730043309329,11.7187134229181,0.553543431776718,"Chromis_xanthura"
"Chromis xanthura_50227948",0.485355219928025,0.126385885612271,0.309299678084155,0.433326771941785,0.0285883410429613,0.25492732195922,0.024041841620132,0.755854070210567,1.22232776887118,13.096903801113,0.543200509552697,"Chromis_xanthura"
"Chromis yamakawai_1",0.502422373570145,0.159180681264732,0.243792747442364,0.542340356899227,0.0208366990439526,0.201185558944681,0.0521928538905598,0.714101081399176,1.03027463401896,14.1282527745278,0.545598081035769,"Chromis_yamakawai"
"Chromis yamakawai_fb1",0.442501072068501,0.159263266342929,0.391282059589871,0.332315228773021,0.0256021453355397,0.20052222290784,0.0808807753058958,0.785965125526193,1.318282619128,10.8630461656629,0.556543039117307,"Chromis_yamakawai"
"Chromis yamakawai_iNat2",0.456910757082624,0.173640414054798,0.450118206102643,0.429002609296083,0.0279884205691672,0.210700000652566,0.0375107113504275,0.706647499133642,1.18507153551117,12.3723763005945,0.557203670941316,"Chromis_yamakawai"
"Chromis-abyssicola_2",0.462016519635387,0.235783001388935,0.389096456860001,0.542992534159617,0.0182136992033402,0.224892307391379,0.0524016257007729,0.639195719075789,1.25277823150834,15.0741957397381,0.55296440447602,"Chromis_abyssicola"
"Chromis-abyssus_3",0.585813841921371,0.213424136672017,0.312745464079044,0.569082150816962,0.0122782441569084,0.260347133193648,0.0672825457051412,0.67807690220147,1.3095558857919,19.652457500612,0.525444354989071,"Chromis_abyssus"
"Chromis-albicauda_1",0.540513893564171,0.231020149763533,0.400566918467912,0.47172854557728,0.0150873637534909,0.26404387673232,0.0632440928201623,0.617611358376288,1.1235389334963,17.452245003741,0.537933331664841,"Chromis_albicauda"
"Chromis-albomaculata_1",0.534085941972112,0.191786365060807,0.436125396792815,0.421939149318617,0.0149617516873119,0.237948705286448,0.0668857279718449,0.662324087438469,1.20336457041118,17.312775499095,0.536441027254196,"Chromis_albomaculata"
"Chromis-alpha_1",0.528217810393467,0.205225957334576,0.405598133726009,0.477079233582173,0.0146223437311372,0.224307581059416,0.0589824229675589,0.66034675529452,1.19884839844849,17.6246056506946,0.535925622233305,"Chromis_alpha"
"Chromis-alta_2",0.519569806486985,0.244192213528314,0.351499712806845,0.454963706512257,0.0199088947014648,0.237078087968433,0.047925468917626,0.688254089792967,1.29012239899017,12.6649755248411,0.560423415101319,"Chromis_alta"
"Chromis-anadema_3",0.409658879039312,0.154336640241145,0.379990121398733,0.517255988367954,0.0252820304882798,0.19357822835583,0.0594344082302671,0.860297065172645,1.12298819840608,13.2239572943679,0.550566135232371,"Chromis_anadema"
"Chromis-analis_1",0.538790708139116,0.207423621829531,0.367279578548563,0.525707427801294,0.015856207683477,0.221740300874365,0.0719178781385387,0.63759615916763,1.17986566465026,15.7936384754147,0.53967399657449,"Chromis_analis"
"Chromis-atripectoralis_1",0.519637117467176,0.231598588992233,0.561296145960594,0.319287029312915,0.0282316079059896,0.198608224477759,0.0812493307001131,0.628762315677161,1.13025667691267,11.6357884415566,0.565655300204958,"Chromis_atripectoralis"
"Chromis-bowesi_1",0.607582685245094,0.183594485445261,0.25762733176266,0.640160496455098,0.0160489556262386,0.24535155191661,0.0548436343730191,0.64174375396664,1.36017202621027,16.0151850415841,0.528185893574959,"Chromis_bowesi"
"Chromis-cadenati_1",0.453698628338804,0.23108844169297,0.574777689625113,0.337550087678723,0.00764920336446542,0.279431083775643,0.0937316791326988,0.434487733330669,1.10831539235728,9.61318140376097,0.57533313823601,"Chromis_cadenati"
"Chromis-chromis_1",0.366527389628184,0.202594803662635,0.433432748994456,0.369463911582134,0.0303016669367246,0.214264724331485,0.0597144431554674,0.801901539622328,1.20900756295122,12.5441645724768,0.571117747661636,"Chromis_chromis"
"Chromis-chrysura_9",0.562719958820848,0.1760662863703,0.246166412191808,0.48615449908149,0.0178220381755433,0.25761916969973,0.0888411473474996,0.682213306003332,1.31670413502409,14.9425330923934,0.533920897961114,"Chromis_chrysura"
"Chromis-cinerascens_2",0.446548494519479,0.225806452418411,0.391571332322055,0.444537732429777,0.0202026037019205,0.205748173976945,0.158066596091939,0.6484871339388,1.10378718473121,14.638892628279,0.559005923624357,"Chromis_cinerascens"
"Chromis-circumaurea_2",0.547307405736178,0.180760774589452,0.282547108961239,0.620729459421287,0.0108582788053238,0.259876187442286,0.0493527111478515,0.694400648417597,1.28936338231068,23.9838994912585,0.522928167059267,"Chromis_circumaurea"
"Chromis-crusma_2",0.420688231832395,0.204531196203422,0.475177428311301,0.450740656336457,0.0233114461212373,0.217003598799628,0.070449459910524,0.690176927872097,1.18894504939997,12.6496324372789,0.565640292837744,"Chromis_crusma"
"Chromis-degruyi_2",0.51060796509333,0.174913115675889,0.311893148338573,0.586184620252313,0.0180674178084313,0.223002001777774,0.0466797506168207,0.707983605868864,1.31075584504685,14.343288168974,0.542059660022255,"Chromis_degruyi"
"Chromis-dispila_1",0.464030356270543,0.209412559080605,0.412712770680847,0.470168177737991,0.0181506304328898,0.242566830475592,0.0842993293001558,0.661917228572752,1.23437792536444,15.431604061228,0.558558933799383,"Chromis_dispila"
"Chromis-earina_1",0.573757116684504,0.227703560298702,0.380974071187499,0.509144169953297,0.0147870740381683,0.259723832665361,0.0604110350390065,0.556929323417127,1.3744688081992,16.8317279722068,0.541895239586763,"Chromis_earina"
"Chromis-enchrysura_4",0.475246131158466,0.214238024132642,0.474042295375378,0.42744691358325,0.0213329561426597,0.241663585803271,0.0992261522571684,0.626107820540794,1.2383322585132,14.302338745777,0.557003751695466,"Chromis_enchrysura"
"Chromis-flavapicis_1",0.490142295947818,0.202116072754855,0.399617921775605,0.483678970029954,0.0189613758839412,0.203656193755668,0.0847240734079511,0.63366197333,1.20096642979001,13.5428303419578,0.549336549125338,"Chromis_flavapicis"
"Chromis-flavaxilla_5",0.442517225935761,0.189978439421449,0.409610398035008,0.521844058147386,0.0305024071345685,0.216937857340569,0.06508708939372,0.711230110928776,1.19437423888195,10.6730202192394,0.565788543093211,"Chromis_flavaxilla"
"Chromis-fumea_5",0.431143344351715,0.191026133676278,0.382618209026851,0.55966161981906,0.0221730426052758,0.211433869478886,0.0579288706998919,0.704859291987736,1.21232879567204,14.1413995687583,0.551531409197576,"Chromis_fumea"
"Chromis-gunting_1",0.463165371942861,0.197774845699943,0.325623681767486,0.595739748741737,0.0251598939349637,0.210906067893054,0.0512399376258845,0.769264607853203,1.21883482373431,13.4742784864622,0.554537152102381,"Chromis_gunting"
"Chromis-hangganan_1",0.499925019342689,0.222503453508401,0.347370322717705,0.506920803384103,0.0184110658485343,0.195770354050196,0.100546839023297,0.666970087039843,1.1592552835997,15.4313028963749,0.552316030975975,"Chromis_hangganan"
"Chromis-hypsilepis_154630497",0.546290280577381,0.210613233414414,0.443657978938271,0.43846742880691,0.0177352908163202,0.262923234672649,0.0918354989765777,0.612185725570563,1.27316728832401,15.4388875435478,0.54300369869748,"Chromis_hypsilepis"
"Chromis-insolata_8",0.533759424913848,0.208000689679403,0.39701015727992,0.490418866876163,0.0173989508069522,0.231194886864316,0.0763998403833664,0.68118822388638,1.21841985588807,17.4614867523576,0.539731955884283,"Chromis_insolata"
"Chromis-katoi_3",0.502959137489208,0.221047427641299,0.413317759490763,0.449405058197366,0.0199388681682139,0.186481856538829,0.0415475141124018,0.725170198139828,1.16229050441904,15.2175644315692,0.553439819723538,"Chromis_katoi"
"Chromis-kennensis_2",0.459640568289886,0.190700842189085,0.479731858068476,0.315007648060264,0.0239020958347315,0.224675869658806,0.0787382160382685,0.717245712255116,1.19836268942628,12.9202364602831,0.554499760068361,"Chromis_kennensis"
"Chromis-klunzingeri_4",0.481673028340907,0.191910884602078,0.362403867284893,0.373604624310517,0.0214750977384513,0.244938440979395,0.0534774028441471,0.699061274838266,1.25903577838495,13.0387470718969,0.549918736896138,"Chromis_klunzingeri"
"Chromis-limbata_149825068",0.472960124387683,0.183229051020851,0.431639625940171,0.313450482013408,0.0284857998066019,0.224788447459749,0.0445188856768991,0.720914819420567,1.23326259179213,12.8151776344124,0.558787398803119,"Chromis_limbata"
"Chromis-limbaughi_2",0.518285454047507,0.172500040951238,0.371800030042774,0.439656998775422,0.0192048313053388,0.246887267636984,0.0407777776732066,0.683048533225177,1.2705950172194,16.3708174936508,0.537093489951575,"Chromis_limbaughi"
"Chromis-lubbocki_1",0.415140155481695,0.196909385176141,0.553809175972637,0.30700574659875,0.0218432135566611,0.231750206442555,0.0979235059201936,0.678659198347899,1.16762771855104,12.9771895595148,0.560376447193027,"Chromis_lubbocki"
"Chromis-mamatapara_1",0.469517282185355,0.181943098410821,0.422470455464747,0.385076982185365,0.0184037414799658,0.216542736703126,0.058401819968072,0.791586983589882,1.26454826246373,14.0047235571661,0.541179776349438,"Chromis_mamatapara"
"Chromis-mirationis_4",0.492683316383307,0.22194714248447,0.393700269482614,0.380958289392649,0.0136955829628379,0.232219536718425,0.109214953483917,0.676778781761225,1.25412350433772,17.9119949278953,0.536782957845673,"Chromis_mirationis"
"Chromis-nitida_2",0.497291717763429,0.226714093143934,0.411823534172314,0.35622313718293,0.0227241555987832,0.15465949659706,0.0575798628365525,0.685275257887561,1.2213646970653,11.9973404994943,0.551739239535298,"Chromis_nitida"
"Chromis-notata_5",0.464592564368803,0.147681347274846,0.311687775673531,0.481593831206926,0.026635837038737,0.170655132308721,0.0689883858998993,0.732587604856507,1.30352456539778,12.0724526464947,0.544101127419513,"Chromis_notata"
"Chromis-okamurai_3",0.467426577755739,0.215790613980753,0.423721198801763,0.290083748426366,0.0186940846769994,0.242450630027103,0.0485686741330891,0.754392604184808,1.32514074742138,14.7940003420371,0.550009660403446,"Chromis_okamurai"
"Chromis-opercularis_2",0.431759747171337,0.179895920986309,0.33054398104451,0.320826818501644,0.0266601890682547,0.205972220420021,0.059527794280727,0.763176446421511,1.10775378891784,13.1191519905516,0.549597696962512,"Chromis_opercularis"
"Chromis-ovalis_6",0.452757850752462,0.204760519546313,0.482307306359974,0.315452119843877,0.0170592753403255,0.234525063712168,0.0409949628026913,0.657317889356557,1.26032837198601,15.2097052823338,0.556022918447879,"Chromis_ovalis"
"Chromis-pamae_1",0.364226527517904,0.169881444871363,0.464058210828556,0.340648142720552,0.0250268924101181,0.192622973696512,0.0492367301276398,0.858250648736565,1.15089751270474,13.3356884489229,0.558944432447048,"Chromis_pamae"
"Chromis-pelloura_3",0.526582595213502,0.170218288584185,0.323251829270855,0.508475921704316,0.0153473557112501,0.254179235167389,0.0690026442820884,0.692975149131303,1.35707140908592,16.5924147515334,0.534501507589479,"Chromis_pelloura"
"Chromis-pembae_2",0.477699396935743,0.199473236948457,0.479769278554147,0.35081720419243,0.0146900042772317,0.197012148442593,0.0854741537699516,0.613414003677245,1.19424068906715,16.4870310141458,0.537620906159762,"Chromis_pembae"
"Chromis-punctipinnis_6",0.412292027113915,0.163713885673903,0.519477729942971,0.315293094496147,0.0299348969997398,0.201764565350864,0.0818113366080861,0.803559607253753,1.18108855273438,10.816710242837,0.558634755276234,"Chromis_punctipinnis"
"Chromis-randalli_1",0.400592844378743,0.176382394297616,0.448323420649317,0.330688089857346,0.0279475543144447,0.186504621470451,0.0580469945594139,0.798968699205692,1.22710864302055,10.7490548020381,0.56524749443621,"Chromis_randalli"
"Chromis-sanctaehelenae_1",0.436852603514734,0.168004781207503,0.431051632685402,0.375154694055817,0.0183946351872459,0.206323379233315,0.0674926255644272,0.685096284058899,1.11765699189208,11.9179346106675,0.557879472899084,"Chromis_sanctaehelenae"
"Chromis-scotochiloptera_2",0.490308976675326,0.173520123658344,0.365004996628115,0.379180868859649,0.0213061417345003,0.220135380325803,0.0611347597659422,0.725778293824525,1.2221466008575,14.3024474934439,0.54432229965338,"Chromis_scotochiloptera"
"Chromis-scotti_3",0.529507928639666,0.199813230340463,0.447632494891545,0.331599291829244,0.0159459967356831,0.263212489162465,0.0531671572156584,0.645017258371455,1.21568372642482,17.8416361274101,0.541082486916871,"Chromis_scotti"
"Chromis-ternatensis_1",0.491236114019606,0.199482282819137,0.44540112895232,0.513614303203358,0.0271513363241204,0.232486532353075,0.0814151567927771,0.554673796199178,1.17127392826483,11.5517959401456,0.563546691991346,"Chromis_ternatensis"
"Chromis-tingting_2",0.520003031735271,0.224764752296961,0.380847395137247,0.407084036346554,0.0135010682365693,0.232417588451952,0.0666262861548491,0.667758264106775,1.2672363719799,16.7278462254184,0.541356418290899,"Chromis_tingting"
"Chromis-vanbebberae_1",0.556596368625647,0.230991769362774,0.447621142561075,0.373808223047228,0.0130153411790344,0.239456612975439,0.0757062399347816,0.639477141569452,1.19902639946456,21.6121430776407,0.535484781973652,"Chromis_vanbebberae"
"Chromis-verater_2",0.560859074712437,0.208883245033368,0.486896635999108,0.447851346685065,0.00987609082006083,0.327301682236047,0.053214775260543,0.575303163663646,1.16198113636906,20.4244398183645,0.542587481981846,"Chromis_verater"
"Chromis-viridis_154942349",0.450530836904652,0.181198215489055,0.520487124602053,0.351857661165108,0.0311432416883862,0.162647966155108,0.055847644104991,0.784734773302186,1.25425950247221,11.0031812850202,0.563203045488994,"Chromis_viridis"
"Chromis-weberi_137844144",0.403271931156159,0.14747857555686,0.368265186311611,0.464194924548581,0.0229863478960042,0.198943476971377,0.0699266874188172,0.843960864546112,1.21409095950069,14.9932511142991,0.547503671897656,"Chromis_weberi"
"Chromis-woodsi_2",0.525626647974485,0.202110918656686,0.397259016100512,0.43662455114807,0.0151114699295606,0.260601583954096,0.0362141079483436,0.775164990158445,1.22754081870989,14.7302066685713,0.534454872340849,"Chromis_woodsi"
"Chromis-xanthochira_4",0.468385454758211,0.194431381470065,0.480837577772226,0.386533042163758,0.0221772630221386,0.190705448392398,0.0485283331121349,0.646466643647866,1.09008922412667,13.7286519337268,0.549642498244315,"Chromis_xanthochira"
"Chromis-xanthopterygia_4",0.405905772882988,0.168650086799775,0.420209470570462,0.364678309340714,0.0266112406948959,0.195219646769122,0.0512616601713871,0.812135723968672,1.17267463063404,12.965711705183,0.558912953110521,"Chromis_xanthopterygia"
"Chromis-xanthura_3",0.449502363717564,0.166454888784455,0.410855297792837,0.370035925058646,0.0256196856831261,0.187645725273074,0.0695744078226945,0.765580544638783,1.26769924731323,13.4162428926313,0.550062071279728,"Chromis_xanthura"
"Chromis-yamakawai_2",0.454615738994383,0.171831759452135,0.482519837931127,0.347782128527405,0.0250787751918487,0.228207425964025,0.0737397982502474,0.709001727735213,1.19816805556194,13.3670301845344,0.554397443999573,"Chromis_yamakawai"
"Chrysiptera biocellata_117500769",0.448435324563258,0.184711199918135,0.449946151545333,0.387159054279708,0.0218603901153904,0.232500584752778,0.0875460993207029,0.693377513349664,1.16408627189923,11.2594763043828,0.557619362599032,"Chrysiptera_biocellata"
"Chrysiptera biocellata_148498565",0.402099290138498,0.213670892056688,0.452426205821269,0.242782758308579,0.0125307327550003,0.290602093159308,0.148695704586366,0.776608196780291,1.11748626705926,24.5442463808725,0.569565866457697,"Chrysiptera_biocellata"
"Chrysiptera biocellata_4977305",0.525612482048451,0.175813246087229,0.490526171813009,0.221355905578893,0.0151786229926883,0.225265229315355,0.098989525599234,0.722212597402761,1.04366968162776,19.6870350604666,0.538042414251496,"Chrysiptera_biocellata"
"Chrysiptera biocellata_99190453",0.472934234382673,0.244518538417142,0.53913937583523,0.26725139835691,0.00984011961516057,0.301803479312017,0.0936255510189031,0.670494696697236,1.06382705995148,28.7053526943399,0.548400419585471,"Chrysiptera_biocellata"
"Chrysiptera brownriggii_104279473",0.546947636153899,0.245338568795601,0.564554857240933,0.273120862218187,0.0236868113842834,0.266186760191827,0.0881649606767022,0.682659256610409,1.27101815022358,12.8474753862472,0.564710610397928,"Chrysiptera_brownriggii"
"Chrysiptera brownriggii_fb4",0.445389271126755,0.222866995000413,0.530211597999318,0.252038715428804,0.0243156806426311,0.24917544396389,0.0720180662037775,0.662828209319019,1.22340685268289,14.1612636283569,0.570247176926828,"Chrysiptera_brownriggii"
"Chrysiptera burtjonesi_10851637",0.476693122815712,0.222589925827564,0.567200621860078,0.23645887494039,0.0171956187507941,0.234661288947743,0.107855014145146,0.612976446126307,1.23847026018247,14.4192479997214,0.560860924286611,"Chrysiptera_burtjonesi"
"Chrysiptera burtjonesi_10851647",0.447286954333035,0.183090423501593,0.449830394613119,0.221513332379493,0.0229591547556694,0.265623939060496,0.104050573492949,0.741357798052801,1.26311064708478,11.566441660753,0.563307860255528,"Chrysiptera_burtjonesi"
"Chrysiptera burtjonesi_24928815",0.534519370142949,0.283082032061609,0.465696728863704,0.303313484680859,0.0215841911993519,0.266538591419566,0.054771430402703,0.643914734992567,1.15891667283744,13.7837168584085,0.562368253280487,"Chrysiptera_burtjonesi"
"Chrysiptera caeruleolineata_146550886",0.550373989883441,0.290994530024387,0.550005968290422,0.277730021481489,0.0174751994412983,0.269755226011583,0.0824828752921908,0.668887798650767,1.19142824172515,21.4508867435236,0.552278845428424,"Chrysiptera_caeruleolineata"
"Chrysiptera caeruleolineata_19207589",0.403224005125059,0.214940925726059,0.433371329883871,0.54042232492454,0.0230392277602384,0.269289301005766,0.0625787751132793,0.682651143203437,1.09559564515338,14.9646232686718,0.5674976613797,"Chrysiptera_caeruleolineata"
"Chrysiptera caeruleolineata_20213510",0.463302167592034,0.226877722703272,0.448961743855639,0.243603433462807,0.00862573995401445,0.24319332256128,0.0537622581281335,0.798958936430678,1.02020359359971,28.6037569278596,0.546674771459062,"Chrysiptera_caeruleolineata"
"Chrysiptera caeruleolineata_35107474",0.315367949854678,0.197638169264066,0.426817187484535,0.496865833311808,0.0270802140553022,0.29602672937454,0.0341483915155546,0.733801559043608,1.22104636814912,14.4240816755894,0.580124278464453,"Chrysiptera_caeruleolineata"
"Chrysiptera caesifrons_2",0.365687546753728,0.173294328027134,0.352904988792318,0.472235917093733,0.0339421295908075,0.246662171177484,0.0397801801260486,0.801849394742953,1.30504188444989,12.2410115214327,0.569128144082759,"Chrysiptera_caesifrons"
"Chrysiptera caesifrons_3",0.39461586439459,0.200538110661372,0.393139213559147,0.478687967287389,0.0232116555361469,0.271694858587937,0.0656394822159086,0.764969354385069,1.20865993689763,17.0376977718535,0.56158017083789,"Chrysiptera_caesifrons"
"Chrysiptera caesifrons_66274503",0.468279556862301,0.285690047702722,0.493006915377157,0.225462669283164,0.0269048117644502,0.241238532429983,0.0552222662126445,0.678636812032513,1.01443609131633,10.3866596675772,0.576766398259265,"Chrysiptera_caesifrons"
"Chrysiptera chrysocephala_19023704",0.482270439319075,0.17710829319489,0.377494429108519,0.282265458895998,0.0143524794880788,0.301287809338054,0.0724852185838961,0.74411247527917,1.24338541832033,21.7461668730696,0.559849950671361,"Chrysiptera_chrysocephala"
"Chrysiptera cyanea_148494139",0.401932782746585,0.176814536489178,0.360464891562123,0.4599887051525,0.0227504267244864,0.277898980595204,0.0512510446162231,0.819356385882342,1.21413106157086,16.7504825258522,0.551323359177451,"Chrysiptera_cyanea"
"Chrysiptera cyanea_18935260",0.379643642163559,0.23246948400186,0.536341926655555,0.250808923042772,0.0193235046000921,0.262460875181391,0.0647575856941514,0.682922355784842,1.08857558114238,17.591777605976,0.578577483053382,"Chrysiptera_cyanea"
"Chrysiptera cyanea_18935261",0.4850794159353,0.220893338185607,0.649640610445024,0.213733041668004,0.020849250168184,0.312854050309512,0.136237986556993,0.569626614828717,1.19783101564916,17.2476801736619,0.557629152831061,"Chrysiptera_cyanea"
"Chrysiptera cyanea_2683281",0.414467341451673,0.20851185363826,0.526921546031635,0.194647461900339,0.0186964333116788,0.274901719672836,0.098848896766217,0.680602407884505,1.15193587754485,17.1296582846436,0.568163112352991,"Chrysiptera_cyanea"
"Chrysiptera flavipinnis_124200962",0.388780076596094,0.18672447418519,0.380861503464629,0.303868373561523,0.0223325171190924,0.226177119357978,0.100363396108692,0.771239630425091,1.34791258624406,12.0633269066084,0.56928309021977,"Chrysiptera_flavipinnis"
"Chrysiptera flavipinnis_130586088",0.469619721650319,0.2269068859088,0.477455934640971,0.270223036132232,0.0137661504821122,0.298238803070237,0.105024393962616,0.705910209585396,1.19931912171205,20.3224560125664,0.55874490497044,"Chrysiptera_flavipinnis"
"Chrysiptera flavipinnis_151802965",0.412703364759457,0.233751170913682,0.490083209675421,0.272461113875777,0.0171970381204852,0.286788531082016,0.0670728930318072,0.697831439548108,1.17625100125353,15.8532711099788,0.575642751173367,"Chrysiptera_flavipinnis"
"Chrysiptera flavipinnis_154945635",0.403890434842709,0.208635335264419,0.511513058190701,0.258154181399828,0.0131081226725239,0.276894864658878,0.0728666530850136,0.670056538704243,1.23896623725445,18.2453345309421,0.571747068055551,"Chrysiptera_flavipinnis"
"Chrysiptera flavipinnis_71416058",0.438128762515167,0.198801419438031,0.479288616014488,0.28724511428963,0.0213517373772966,0.262416131503205,0.057443908703269,0.698085978353727,1.28097705887655,15.4655535088375,0.576345619790542,"Chrysiptera_flavipinnis"
"Chrysiptera galba_1",0.424690853836125,0.170723000303061,0.357699467455705,0.513622802081169,0.0185959873391303,0.295076292960757,0.0261705239445332,0.802952363440886,1.09804518207315,17.6182697908726,0.551857024573772,"Chrysiptera_galba"
"Chrysiptera galba_2",0.370331401804182,0.183094124773524,0.285334087555135,0.454058101702123,0.0288640109212199,0.300641147724246,0.0389557694349843,0.841419166993285,1.38057179399628,11.6959565640676,0.566339060805182,"Chrysiptera_galba"
"Chrysiptera galba_6",0.397349181735206,0.216279634364168,0.388901882641608,0.527211085210653,0.0246898310777237,0.268867718047082,0.0952366209639213,0.660230735452935,1.30095460711765,14.9036012379708,0.565246177030647,"Chrysiptera_galba"
"Chrysiptera giti_1",0.463695770993167,0.191780626211466,0.345610488705835,0.514918804205104,0.0210532359973772,0.237031092106703,0.100981462269807,0.658382626728979,1.21051389135335,14.7326081173183,0.550108782539784,"Chrysiptera_giti"
